canonical_id,dow,hour,busyness,busyness_pct
cv_0154,0,3,36.6,0.2
cv_0154,0,4,39.9,0.2
cv_0154,0,5,101.8,0.4
cv_0154,0,6,377.5,1.7
cv_0154,0,7,1205.9,5.3
cv_0154,0,8,2336.2,10.3
cv_0154,0,9,1676.3,7.4
cv_0154,0,10,1333.4,5.9
cv_0154,0,11,1460.7,6.5
cv_0154,0,12,1827.7,8.1
cv_0154,0,13,1966.3,8.7
cv_0154,0,14,2797.8,12.4
cv_0154,0,15,3811.8,16.8
cv_0154,0,16,4334.1,19.1
cv_0154,0,17,5323.1,23.5
cv_0154,0,18,4054.8,17.9
cv_0154,0,19,2960.5,13.1
cv_0154,0,20,2190.6,9.7
cv_0154,0,21,1663.2,7.3
cv_0154,0,22,1124.7,5.0
cv_0154,0,23,717.6,3.2
cv_0154,1,0,341.2,1.5
cv_0154,1,1,109.2,0.5
cv_0154,1,2,54.5,0.2
cv_0154,1,3,38.3,0.2
cv_0154,1,4,39.5,0.2
cv_0154,1,5,112.2,0.5
cv_0154,1,6,424.8,1.9
cv_0154,1,7,1432.2,6.3
cv_0154,1,8,3025.2,13.4
cv_0154,1,9,2174.1,9.6
cv_0154,1,10,1534.1,6.8
cv_0154,1,11,1689.5,7.5
cv_0154,1,12,2064.3,9.1
cv_0154,1,13,2182.9,9.6
cv_0154,1,14,3050.0,13.5
cv_0154,1,15,4278.7,18.9
cv_0154,1,16,5118.2,22.6
cv_0154,1,17,6656.8,29.4
cv_0154,1,18,5091.6,22.5
cv_0154,1,19,3418.7,15.1
cv_0154,1,20,2649.6,11.7
cv_0154,1,21,2058.8,9.1
cv_0154,1,22,1421.1,6.3
cv_0154,1,23,887.6,3.9
cv_0154,2,0,404.8,1.8
cv_0154,2,1,137.7,0.6
cv_0154,2,2,68.0,0.3
cv_0154,2,3,42.2,0.2
cv_0154,2,4,43.0,0.2
cv_0154,2,5,112.4,0.5
cv_0154,2,6,420.5,1.9
cv_0154,2,7,1414.4,6.2
cv_0154,2,8,2977.1,13.2
cv_0154,2,9,2161.9,9.6
cv_0154,2,10,1536.7,6.8
cv_0154,2,11,1714.5,7.6
cv_0154,2,12,2129.2,9.4
cv_0154,2,13,2261.6,10.0
cv_0154,2,14,3119.4,13.8
cv_0154,2,15,4260.9,18.8
cv_0154,2,16,5067.0,22.4
cv_0154,2,17,6541.2,28.9
cv_0154,2,18,5014.3,22.2
cv_0154,2,19,3383.2,14.9
cv_0154,2,20,2645.3,11.7
cv_0154,2,21,2054.4,9.1
cv_0154,2,22,1445.4,6.4
cv_0154,2,23,929.5,4.1
cv_0154,3,0,419.7,1.9
cv_0154,3,1,146.8,0.6
cv_0154,3,2,71.9,0.3
cv_0154,3,3,43.0,0.2
cv_0154,3,4,42.1,0.2
cv_0154,3,5,111.2,0.5
cv_0154,3,6,410.6,1.8
cv_0154,3,7,1370.8,6.1
cv_0154,3,8,2793.5,12.3
cv_0154,3,9,2089.5,9.2
cv_0154,3,10,1512.9,6.7
cv_0154,3,11,1709.6,7.6
cv_0154,3,12,2084.4,9.2
cv_0154,3,13,2197.2,9.7
cv_0154,3,14,3021.5,13.3
cv_0154,3,15,4205.2,18.6
cv_0154,3,16,4969.2,22.0
cv_0154,3,17,6301.4,27.8
cv_0154,3,18,4921.1,21.7
cv_0154,3,19,3333.4,14.7
cv_0154,3,20,2598.1,11.5
cv_0154,3,21,2045.6,9.0
cv_0154,3,22,1507.2,6.7
cv_0154,3,23,1007.9,4.5
cv_0154,4,0,471.9,2.1
cv_0154,4,1,178.7,0.8
cv_0154,4,2,85.7,0.4
cv_0154,4,3,54.0,0.2
cv_0154,4,4,54.5,0.2
cv_0154,4,5,108.5,0.5
cv_0154,4,6,362.9,1.6
cv_0154,4,7,1054.4,4.7
cv_0154,4,8,1745.3,7.7
cv_0154,4,9,1562.8,6.9
cv_0154,4,10,1486.6,6.6
cv_0154,4,11,1684.6,7.4
cv_0154,4,12,2119.5,9.4
cv_0154,4,13,2336.1,10.3
cv_0154,4,14,3189.8,14.1
cv_0154,4,15,4053.8,17.9
cv_0154,4,16,4329.2,19.1
cv_0154,4,17,4442.2,19.6
cv_0154,4,18,3756.1,16.6
cv_0154,4,19,3143.8,13.9
cv_0154,4,20,2413.6,10.7
cv_0154,4,21,1980.1,8.7
cv_0154,4,22,1617.7,7.1
cv_0154,4,23,1253.8,5.5
cv_0154,5,0,796.3,3.5
cv_0154,5,1,363.9,1.6
cv_0154,5,2,180.0,0.8
cv_0154,5,3,110.4,0.5
cv_0154,5,4,86.1,0.4
cv_0154,5,5,72.7,0.3
cv_0154,5,6,147.6,0.7
cv_0154,5,7,267.8,1.2
cv_0154,5,8,443.9,2.0
cv_0154,5,9,705.6,3.1
cv_0154,5,10,1101.8,4.9
cv_0154,5,11,1513.1,6.7
cv_0154,5,12,1971.2,8.7
cv_0154,5,13,2290.1,10.1
cv_0154,5,14,2555.4,11.3
cv_0154,5,15,2793.2,12.3
cv_0154,5,16,2788.5,12.3
cv_0154,5,17,2658.9,11.7
cv_0154,5,18,2535.6,11.2
cv_0154,5,19,2187.5,9.7
cv_0154,5,20,1721.8,7.6
cv_0154,5,21,1517.3,6.7
cv_0154,5,22,1390.7,6.1
cv_0154,5,23,1161.3,5.1
cv_0154,6,0,699.8,3.1
cv_0154,6,1,353.7,1.6
cv_0154,6,2,173.0,0.8
cv_0154,6,3,110.9,0.5
cv_0154,6,4,87.9,0.4
cv_0154,6,5,70.2,0.3
cv_0154,6,6,116.9,0.5
cv_0154,6,7,216.3,1.0
cv_0154,6,8,330.7,1.5
cv_0154,6,9,512.8,2.3
cv_0154,6,10,833.9,3.7
cv_0154,6,11,1165.2,5.1
cv_0154,6,12,1535.9,6.8
cv_0154,6,13,1723.2,7.6
cv_0154,6,14,1886.4,8.3
cv_0154,6,15,2044.7,9.0
cv_0154,6,16,2067.1,9.1
cv_0154,6,17,1989.1,8.8
cv_0154,6,18,1849.0,8.2
cv_0154,6,19,1489.9,6.6
cv_0154,6,20,1227.1,5.4
cv_0154,6,21,1030.0,4.5
cv_0154,6,22,870.9,3.8
cv_0154,6,23,555.8,2.5
cv_0155,0,0,263.4,1.2
cv_0155,0,1,112.0,0.5
cv_0155,0,2,62.3,0.3
cv_0155,0,3,39.2,0.2
cv_0155,0,4,36.9,0.2
cv_0155,0,5,69.3,0.3
cv_0155,0,6,239.5,1.1
cv_0155,0,7,595.3,2.6
cv_0155,0,8,1194.9,5.3
cv_0155,0,9,873.3,3.9
cv_0155,0,10,650.2,2.9
cv_0155,0,11,741.4,3.3
cv_0155,0,12,916.6,4.0
cv_0155,0,13,1130.4,5.0
cv_0155,0,14,1613.6,7.1
cv_0155,0,15,2191.9,9.7
cv_0155,0,16,2378.0,10.5
cv_0155,0,17,2719.1,12.0
cv_0155,0,18,2314.3,10.2
cv_0155,0,19,1660.9,7.3
cv_0155,0,20,1373.2,6.1
cv_0155,0,21,1198.6,5.3
cv_0155,0,22,909.1,4.0
cv_0155,0,23,543.8,2.4
cv_0155,1,0,281.3,1.2
cv_0155,1,1,110.5,0.5
cv_0155,1,2,57.3,0.3
cv_0155,1,3,37.3,0.2
cv_0155,1,4,36.4,0.2
cv_0155,1,5,84.3,0.4
cv_0155,1,6,272.6,1.2
cv_0155,1,7,694.0,3.1
cv_0155,1,8,1528.5,6.8
cv_0155,1,9,1124.5,5.0
cv_0155,1,10,742.0,3.3
cv_0155,1,11,820.2,3.6
cv_0155,1,12,982.4,4.3
cv_0155,1,13,1214.6,5.4
cv_0155,1,14,1762.7,7.8
cv_0155,1,15,2440.0,10.8
cv_0155,1,16,2806.2,12.4
cv_0155,1,17,3421.2,15.1
cv_0155,1,18,2943.7,13.0
cv_0155,1,19,2059.5,9.1
cv_0155,1,20,1706.5,7.5
cv_0155,1,21,1567.3,6.9
cv_0155,1,22,1152.7,5.1
cv_0155,1,23,712.2,3.1
cv_0155,2,0,345.5,1.5
cv_0155,2,1,138.1,0.6
cv_0155,2,2,69.8,0.3
cv_0155,2,3,43.1,0.2
cv_0155,2,4,39.1,0.2
cv_0155,2,5,86.0,0.4
cv_0155,2,6,267.6,1.2
cv_0155,2,7,685.3,3.0
cv_0155,2,8,1500.2,6.6
cv_0155,2,9,1111.0,4.9
cv_0155,2,10,738.3,3.3
cv_0155,2,11,832.3,3.7
cv_0155,2,12,1046.7,4.6
cv_0155,2,13,1333.9,5.9
cv_0155,2,14,1781.8,7.9
cv_0155,2,15,2410.4,10.6
cv_0155,2,16,2787.3,12.3
cv_0155,2,17,3391.7,15.0
cv_0155,2,18,2916.6,12.9
cv_0155,2,19,2092.4,9.2
cv_0155,2,20,1729.2,7.6
cv_0155,2,21,1588.5,7.0
cv_0155,2,22,1238.3,5.5
cv_0155,2,23,760.3,3.4
cv_0155,3,0,391.7,1.7
cv_0155,3,1,164.2,0.7
cv_0155,3,2,84.0,0.4
cv_0155,3,3,55.0,0.2
cv_0155,3,4,47.3,0.2
cv_0155,3,5,85.8,0.4
cv_0155,3,6,262.3,1.2
cv_0155,3,7,665.5,2.9
cv_0155,3,8,1418.8,6.3
cv_0155,3,9,1087.3,4.8
cv_0155,3,10,731.4,3.2
cv_0155,3,11,839.3,3.7
cv_0155,3,12,1036.8,4.6
cv_0155,3,13,1280.7,5.7
cv_0155,3,14,1805.8,8.0
cv_0155,3,15,2412.6,10.7
cv_0155,3,16,2770.9,12.2
cv_0155,3,17,3328.2,14.7
cv_0155,3,18,2892.8,12.8
cv_0155,3,19,2082.3,9.2
cv_0155,3,20,1734.4,7.7
cv_0155,3,21,1591.7,7.0
cv_0155,3,22,1305.2,5.8
cv_0155,3,23,879.7,3.9
cv_0155,4,0,485.3,2.1
cv_0155,4,1,221.4,1.0
cv_0155,4,2,120.1,0.5
cv_0155,4,3,77.1,0.3
